#cachesize,recordcount,fieldcount,fieldlength,operationcount,threads,binding,workload,integrity,distribution,readonly,preload,memory,oop,filesystem,heapsize,hinitoccper,n_run,operation,value
1,1000000,10,100,10000000,1,infinispan-autopersist,workloadb_run,true,default,false,true,default,default,none,20GB,40,r1,used_mem_mb_min,48
1,1000000,10,100,10000000,1,infinispan-autopersist,workloadb_run,true,default,false,true,default,default,none,20GB,40,r1,used_mem_mb_max,6290
1,1000000,10,100,10000000,1,infinispan-autopersist,workloadb_run,true,default,false,true,default,default,none,20GB,40,r1,main_gc_count,17
1,1000000,10,100,10000000,1,infinispan-autopersist,workloadb_run,true,default,false,true,default,default,none,20GB,40,r1,main_gc_time_ms,749
1,1000000,10,100,10000000,1,infinispan-autopersist,workloadb_run,true,default,false,true,default,default,none,20GB,40,r1,transaction,26500268031
1,1000000,10,100,10000000,1,infinispan-autopersist,workloadb_run,true,default,false,true,default,default,none,20GB,40,r1,load_gc_time_ms,3497
1,1000000,10,100,10000000,1,infinispan-autopersist,workloadb_run,true,default,false,true,default,default,none,20GB,40,r1,read_ops,9500132
1,1000000,10,100,10000000,1,infinispan-autopersist,workloadb_run,true,default,false,true,default,default,none,20GB,40,r1,read_lat,1671.8926621230105
1,1000000,10,100,10000000,1,infinispan-autopersist,workloadb_run,true,default,false,true,default,default,none,20GB,40,r1,init,1732182015
1,1000000,10,100,10000000,1,infinispan-autopersist,workloadb_run,true,default,false,true,default,default,none,20GB,40,r1,load_gc_count,90
1,1000000,10,100,10000000,1,infinispan-autopersist,workloadb_run,true,default,false,true,default,default,none,20GB,40,r1,cleanup,6027999
1,1000000,10,100,10000000,1,infinispan-autopersist,workloadb_run,true,default,false,true,default,default,none,20GB,40,r1,insert_ops,1000000
1,1000000,10,100,10000000,1,infinispan-autopersist,workloadb_run,true,default,false,true,default,default,none,20GB,40,r1,insert_lat,41046.866619
1,1000000,10,100,10000000,1,infinispan-autopersist,workloadb_run,true,default,false,true,default,default,none,20GB,40,r1,update_ops,499868
1,1000000,10,100,10000000,1,infinispan-autopersist,workloadb_run,true,default,false,true,default,default,none,20GB,40,r1,update_lat,6215.005439436011
1,1000000,10,100,10000000,1,infinispan-autopersist,workloadb_run,true,default,false,true,default,default,none,20GB,40,r2,runtime,78488
1,1000000,10,100,10000000,1,infinispan-autopersist,workloadb_run,true,default,false,true,default,default,none,20GB,40,r2,throughput,140148.81255733361
1,1000000,10,100,10000000,1,infinispan-autopersist,workloadb_run,true,default,false,true,default,default,none,20GB,40,r2,total_gc_time_%,5.938487412088472
1,1000000,10,100,10000000,1,infinispan-autopersist,workloadb_run,true,default,false,true,default,default,none,20GB,40,r2,load,50167021567
1,1000000,10,100,10000000,1,infinispan-autopersist,workloadb_run,true,default,false,true,default,default,none,20GB,40,r2,used_mem_mb_min,46
1,1000000,10,100,10000000,1,infinispan-autopersist,workloadb_run,true,default,false,true,default,default,none,20GB,40,r2,used_mem_mb_max,5747
1,1000000,10,100,10000000,1,infinispan-autopersist,workloadb_run,true,default,false,true,default,default,none,20GB,40,r2,main_gc_count,18
1,1000000,10,100,10000000,1,infinispan-autopersist,workloadb_run,true,default,false,true,default,default,none,20GB,40,r2,main_gc_time_ms,1187
1,1000000,10,100,10000000,1,infinispan-autopersist,workloadb_run,true,default,false,true,default,default,none,20GB,40,r2,transaction,26539458559
1,1000000,10,100,10000000,1,infinispan-autopersist,workloadb_run,true,default,false,true,default,default,none,20GB,40,r2,load_gc_time_ms,3456
1,1000000,10,100,10000000,1,infinispan-autopersist,workloadb_run,true,default,false,true,default,default,none,20GB,40,r2,read_ops,9499262
1,1000000,10,100,10000000,1,infinispan-autopersist,workloadb_run,true,default,false,true,default,default,none,20GB,40,r2,read_lat,1707.3419263517524
1,1000000,10,100,10000000,1,infinispan-autopersist,workloadb_run,true,default,false,true,default,default,none,20GB,40,r2,init,1715249151
1,1000000,10,100,10000000,1,infinispan-autopersist,workloadb_run,true,default,false,true,default,default,none,20GB,40,r2,load_gc_count,79
1,1000000,10,100,10000000,1,infinispan-autopersist,workloadb_run,true,default,false,true,default,default,none,20GB,40,r2,cleanup,6193087
1,1000000,10,100,10000000,1,infinispan-autopersist,workloadb_run,true,default,false,true,default,default,none,20GB,40,r2,insert_ops,1000000
1,1000000,10,100,10000000,1,infinispan-autopersist,workloadb_run,true,default,false,true,default,default,none,20GB,40,r2,insert_lat,40338.465243
1,1000000,10,100,10000000,1,infinispan-autopersist,workloadb_run,true,default,false,true,default,default,none,20GB,40,r2,update_ops,500738
1,1000000,10,100,10000000,1,infinispan-autopersist,workloadb_run,true,default,false,true,default,default,none,20GB,40,r2,update_lat,6264.7420327596465
1,1000000,10,100,10000000,1,infinispan-autopersist,workloadb_run,true,default,false,true,default,default,none,20GB,40,r3,runtime,79289
1,1000000,10,100,10000000,1,infinispan-autopersist,workloadb_run,true,default,false,true,default,default,none,20GB,40,r3,throughput,138732.9894436807
1,1000000,10,100,10000000,1,infinispan-autopersist,workloadb_run,true,default,false,true,default,default,none,20GB,40,r3,total_gc_time_%,5.46607978408102
1,1000000,10,100,10000000,1,infinispan-autopersist,workloadb_run,true,default,false,true,default,default,none,20GB,40,r3,load,52884668415
1,1000000,10,100,10000000,1,infinispan-autopersist,workloadb_run,true,default,false,true,default,default,none,20GB,40,r3,used_mem_mb_min,48
1,1000000,10,100,10000000,1,infinispan-autopersist,workloadb_run,true,default,false,true,default,default,none,20GB,40,r3,used_mem_mb_max,7289
1,1000000,10,100,10000000,1,infinispan-autopersist,workloadb_run,true,default,false,true,default,default,none,20GB,40,r3,main_gc_count,4
1,1000000,10,100,10000000,1,infinispan-autopersist,workloadb_run,true,default,false,true,default,default,none,20GB,40,r3,main_gc_time_ms,294
1,1000000,10,100,10000000,1,infinispan-autopersist,workloadb_run,true,default,false,true,default,default,none,20GB,40,r3,transaction,24619646975
1,1000000,10,100,10000000,1,infinispan-autopersist,workloadb_run,true,default,false,true,default,default,none,20GB,40,r3,load_gc_time_ms,3729
1,1000000,10,100,10000000,1,infinispan-autopersist,workloadb_run,true,default,false,true,default,default,none,20GB,40,r3,read_ops,9499699
1,1000000,10,100,10000000,1,infinispan-autopersist,workloadb_run,true,default,false,true,default,default,none,20GB,40,r3,read_lat,1560.8084862478274
1,1000000,10,100,10000000,1,infinispan-autopersist,workloadb_run,true,default,false,true,default,default,none,20GB,40,r3,init,1705648127
1,1000000,10,100,10000000,1,infinispan-autopersist,workloadb_run,true,default,false,true,default,default,none,20GB,40,r3,load_gc_count,154
1,1000000,10,100,10000000,1,infinispan-autopersist,workloadb_run,true,default,false,true,default,default,none,20GB,40,r3,cleanup,6003583
1,1000000,10,100,10000000,1,infinispan-autopersist,workloadb_run,true,default,false,true,default,default,none,20GB,40,r3,insert_ops,1000000
1,1000000,10,100,10000000,1,infinispan-autopersist,workloadb_run,true,default,false,true,default,default,none,20GB,40,r3,insert_lat,41881.612679
1,1000000,10,100,10000000,1,infinispan-autopersist,workloadb_run,true,default,false,true,default,default,none,20GB,40,r3,update_ops,500301
1,1000000,10,100,10000000,1,infinispan-autopersist,workloadb_run,true,default,false,true,default,default,none,20GB,40,r3,update_lat,6150.911033557798
1,1000000,10,100,10000000,1,infinispan-autopersist,workloadb_run,true,default,false,true,default,default,none,20GB,40,r4,runtime,78255
1,1000000,10,100,10000000,1,infinispan-autopersist,workloadb_run,true,default,false,true,default,default,none,20GB,40,r4,throughput,140566.09801290653
1,1000000,10,100,10000000,1,infinispan-autopersist,workloadb_run,true,default,false,true,default,default,none,20GB,40,r4,total_gc_time_%,6.0315634783719885
1,1000000,10,100,10000000,1,infinispan-autopersist,workloadb_run,true,default,false,true,default,default,none,20GB,40,r4,load,50890276863
1,1000000,10,100,10000000,1,infinispan-autopersist,workloadb_run,true,default,false,true,default,default,none,20GB,40,r4,used_mem_mb_min,48
1,1000000,10,100,10000000,1,infinispan-autopersist,workloadb_run,true,default,false,true,default,default,none,20GB,40,r4,used_mem_mb_max,5983
1,1000000,10,100,10000000,1,infinispan-autopersist,workloadb_run,true,default,false,true,default,default,none,20GB,40,r4,main_gc_count,14
1,1000000,10,100,10000000,1,infinispan-autopersist,workloadb_run,true,default,false,true,default,default,none,20GB,40,r4,main_gc_time_ms,811
1,1000000,10,100,10000000,1,infinispan-autopersist,workloadb_run,true,default,false,true,default,default,none,20GB,40,r4,transaction,25540034559
1,1000000,10,100,10000000,1,infinispan-autopersist,workloadb_run,true,default,false,true,default,default,none,20GB,40,r4,load_gc_time_ms,3501
1,1000000,10,100,10000000,1,infinispan-autopersist,workloadb_run,true,default,false,true,default,default,none,20GB,40,r4,read_ops,9500830
1,1000000,10,100,10000000,1,infinispan-autopersist,workloadb_run,true,default,false,true,default,default,none,20GB,40,r4,read_lat,1589.3378401676484
1,1000000,10,100,10000000,1,infinispan-autopersist,workloadb_run,true,default,false,true,default,default,none,20GB,40,r4,init,1755570175
1,1000000,10,100,10000000,1,infinispan-autopersist,workloadb_run,true,default,false,true,default,default,none,20GB,40,r4,load_gc_count,88
1,1000000,10,100,10000000,1,infinispan-autopersist,workloadb_run,true,default,false,true,default,default,none,20GB,40,r4,cleanup,5928511
1,1000000,10,100,10000000,1,infinispan-autopersist,workloadb_run,true,default,false,true,default,default,none,20GB,40,r4,insert_ops,1000000
1,1000000,10,100,10000000,1,infinispan-autopersist,workloadb_run,true,default,false,true,default,default,none,20GB,40,r4,insert_lat,40800.336497
1,1000000,10,100,10000000,1,infinispan-autopersist,workloadb_run,true,default,false,true,default,default,none,20GB,40,r4,update_ops,499170
1,1000000,10,100,10000000,1,infinispan-autopersist,workloadb_run,true,default,false,true,default,default,none,20GB,40,r4,update_lat,6058.422164793557
1,1000000,10,100,10000000,1,infinispan-autopersist,workloadb_run,true,default,false,true,default,default,none,20GB,40,r5,runtime,79318
1,1000000,10,100,10000000,1,infinispan-autopersist,workloadb_run,true,default,false,true,default,default,none,20GB,40,r5,throughput,138682.26632038126
1,1000000,10,100,10000000,1,infinispan-autopersist,workloadb_run,true,default,false,true,default,default,none,20GB,40,r5,total_gc_time_%,5.954512216646915
1,1000000,10,100,10000000,1,infinispan-autopersist,workloadb_run,true,default,false,true,default,default,none,20GB,40,r5,load,50072387583
1,1000000,10,100,10000000,1,infinispan-autopersist,workloadb_run,true,default,false,true,default,default,none,20GB,40,r5,used_mem_mb_min,50
1,1000000,10,100,10000000,1,infinispan-autopersist,workloadb_run,true,default,false,true,default,default,none,20GB,40,r5,used_mem_mb_max,5828
1,1000000,10,100,10000000,1,infinispan-autopersist,workloadb_run,true,default,false,true,default,default,none,20GB,40,r5,main_gc_count,22
1,1000000,10,100,10000000,1,infinispan-autopersist,workloadb_run,true,default,false,true,default,default,none,20GB,40,r5,main_gc_time_ms,1257
1,1000000,10,100,10000000,1,infinispan-autopersist,workloadb_run,true,default,false,true,default,default,none,20GB,40,r5,transaction,27097825279
1,1000000,10,100,10000000,1,infinispan-autopersist,workloadb_run,true,default,false,true,default,default,none,20GB,40,r5,load_gc_time_ms,3333
1,1000000,10,100,10000000,1,infinispan-autopersist,workloadb_run,true,default,false,true,default,default,none,20GB,40,r5,read_ops,9500228
1,1000000,10,100,10000000,1,infinispan-autopersist,workloadb_run,true,default,false,true,default,default,none,20GB,40,r5,read_lat,1672.1043172858588
1,1000000,10,100,10000000,1,infinispan-autopersist,workloadb_run,true,default,false,true,default,default,none,20GB,40,r5,init,1708556287
1,1000000,10,100,10000000,1,infinispan-autopersist,workloadb_run,true,default,false,true,default,default,none,20GB,40,r5,load_gc_count,77
1,1000000,10,100,10000000,1,infinispan-autopersist,workloadb_run,true,default,false,true,default,default,none,20GB,40,r5,cleanup,252697599
1,1000000,10,100,10000000,1,infinispan-autopersist,workloadb_run,true,default,false,true,default,default,none,20GB,40,r5,insert_ops,1000000
