#cachesize,recordcount,fieldcount,threads,value
1,3000000,10,1,2.5769803776E10
1200000,3000000,10,1,1.03079215104E11
1500000,3000000,10,1,1.03079215104E11
1800000,3000000,10,1,1.03079215104E11
2100000,3000000,10,1,1.03079215104E11
2400000,3000000,10,1,2.06158430208E11
2700000,3000000,10,1,2.06158430208E11
3000000,3000000,10,1,2.06158430208E11
300000,3000000,10,1,2.5769803776E10
600000,3000000,10,1,5.1539607552E10
900000,3000000,10,1,5.1539607552E10
