#cachesize,recordcount,fieldcount,threads,value
1,3000000,10,1,3.3154174498746865
1200000,3000000,10,1,20.806395915566224
1500000,3000000,10,1,22.531019732795805
1800000,3000000,10,1,25.777881185047306
2100000,3000000,10,1,23.767246867031034
2400000,3000000,10,1,22.90084156049143
2700000,3000000,10,1,23.67551301388123
3000000,3000000,10,1,22.8683807795913
300000,3000000,10,1,15.983030362824655
600000,3000000,10,1,15.713239023840389
900000,3000000,10,1,28.206865128806847
