#cachesize,recordcount,fieldcount,threads,value
1,3000000,10,1,3.234867973624294
1200000,3000000,10,1,15.83551093384679
1500000,3000000,10,1,19.5469048286542
1800000,3000000,10,1,17.796344077213963
2100000,3000000,10,1,15.104754913033657
2400000,3000000,10,1,15.918194947815897
2700000,3000000,10,1,16.762469607746684
3000000,3000000,10,1,14.684751997241221
300000,3000000,10,1,5.070777729408409
600000,3000000,10,1,20.43456291056089
900000,3000000,10,1,17.390653493372525
