#cachesize,recordcount,fieldcount,threads,value
1,3000000,10,1,99781.9374120403
1200000,3000000,10,1,77453.62682825826
1500000,3000000,10,1,72257.34597099444
1800000,3000000,10,1,69685.44673266745
2100000,3000000,10,1,65100.99261212348
2400000,3000000,10,1,58162.284517071865
2700000,3000000,10,1,55322.9174089085
3000000,3000000,10,1,53509.16087160684
300000,3000000,10,1,85795.72537351659
600000,3000000,10,1,81627.50229382567
900000,3000000,10,1,84109.40810593794
