#cachesize,recordcount,fieldcount,threads,value
1,3000000,10,1,14685.15037593985
1200000,3000000,10,1,13113.55023145416
1500000,3000000,10,1,11903.95885991818
1800000,3000000,10,1,11633.317822242903
2100000,3000000,10,1,11300.158578892057
2400000,3000000,10,1,11382.693752418822
2700000,3000000,10,1,10955.982514251908
3000000,3000000,10,1,10387.164234916107
300000,3000000,10,1,14799.102187800607
600000,3000000,10,1,14090.063687087866
900000,3000000,10,1,12096.432761978493
