#cachesize,recordcount,fieldcount,threads,binding,workload,integrity,distribution,operation,value
300,3000,10000,1,infinispan,workloada_load,true,uniform,runtime,166920
300,3000,10000,1,infinispan,workloada_load,true,uniform,throughput,17.97268152408339
300,3000,10000,1,infinispan,workloada_load,true,uniform,total_gc_time_%,1.93745506829619
300,3000,10000,1,infinispan,workloada_load,true,uniform,init,8.05306368E8
300,3000,10000,1,infinispan,workloada_load,true,uniform,cleanup,1.2582912E7
300,3000,10000,1,infinispan,workloada_load,true,uniform,insert,5.1120177152E7
300000,3000000,10,1,infinispan,workloadb_run,true,uniform,runtime,166633
300000,3000000,10,1,infinispan,workloadb_run,true,uniform,throughput,18003.63673462039
300000,3000000,10,1,infinispan,workloadb_run,true,uniform,total_gc_time_%,13.60774876525058
300000,3000000,10,1,infinispan,workloadb_run,true,uniform,read,34562.495723400985
300000,3000000,10,1,infinispan,workloadb_run,true,uniform,init,2.5769803776E10
300000,3000000,10,1,infinispan,workloadb_run,true,uniform,cleanup,2.01326592E8
300000,3000000,10,1,infinispan,workloadb_run,true,uniform,verify,9230.177821471201
300000,3000000,10,1,infinispan,workloadb_run,true,uniform,update,98004.50470508149
30000,300000,100,1,infinispan,workloadb_run,true,uniform,runtime,134842
30000,300000,100,1,infinispan,workloadb_run,true,uniform,throughput,2224.826092760416
30000,300000,100,1,infinispan,workloadb_run,true,uniform,total_gc_time_%,7.353050236573175
30000,300000,100,1,infinispan,workloadb_run,true,uniform,read,371706.28631587815
30000,300000,100,1,infinispan,workloadb_run,true,uniform,init,1.2884901888E10
30000,300000,100,1,infinispan,workloadb_run,true,uniform,cleanup,2.5165824E7
30000,300000,100,1,infinispan,workloadb_run,true,uniform,verify,113305.33156465163
30000,300000,100,1,infinispan,workloadb_run,true,uniform,update,814193.959313921
3000,30000,1000,1,infinispan,workloadb_run,true,uniform,runtime,130329
3000,30000,1000,1,infinispan,workloadb_run,true,uniform,throughput,230.18668139861427
3000,30000,1000,1,infinispan,workloadb_run,true,uniform,total_gc_time_%,4.8316184425569135
3000,30000,1000,1,infinispan,workloadb_run,true,uniform,read,2969533.455630022
3000,30000,1000,1,infinispan,workloadb_run,true,uniform,init,1.2884901888E10
3000,30000,1000,1,infinispan,workloadb_run,true,uniform,cleanup,1.2582912E7
3000,30000,1000,1,infinispan,workloadb_run,true,uniform,verify,879206.637145163
3000,30000,1000,1,infinispan,workloadb_run,true,uniform,update,6892937.636242505
300,3000,10000,1,infinispan,workloadb_run,true,uniform,runtime,132629
300,3000,10000,1,infinispan,workloadb_run,true,uniform,throughput,22.619487442414556
300,3000,10000,1,infinispan,workloadb_run,true,uniform,total_gc_time_%,5.009462485580077
300,3000,10000,1,infinispan,workloadb_run,true,uniform,read,2.429539873387381E7
300,3000,10000,1,infinispan,workloadb_run,true,uniform,init,1.2884901888E10
300,3000,10000,1,infinispan,workloadb_run,true,uniform,cleanup,2.5165824E7
300,3000,10000,1,infinispan,workloadb_run,true,uniform,verify,9948350.939725062
300,3000,10000,1,infinispan,workloadb_run,true,uniform,update,9.757546483435583E7
