#cachesize,recordcount,fieldcount,operationcount,threads,binding,workload,integrity,distribution,operation,value
1,1000000,10,1000000,24,infinispan-jnvm,workloada_run,true,zipfian,cleanup,4.9033568E7
1,1000000,10,1000000,24,infinispan-jnvm,workloada_run,true,zipfian,update,29704.564432984545
1,1000000,10,1000000,24,infinispan-jnvm,workloada_run,true,zipfian,transaction,1573765119
1,1000000,10,1000000,28,infinispan-jnvm,workloada_run,true,zipfian,runtime,8029
1,1000000,10,1000000,28,infinispan-jnvm,workloada_run,true,zipfian,throughput,124548.51164528583
1,1000000,10,1000000,28,infinispan-jnvm,workloada_run,true,zipfian,total_gc_time_%,32.75625856271018
1,1000000,10,1000000,28,infinispan-jnvm,workloada_run,true,zipfian,read,33403.185846223925
1,1000000,10,1000000,28,infinispan-jnvm,workloada_run,true,zipfian,init,6.150132297142858E9
1,1000000,10,1000000,28,infinispan-jnvm,workloada_run,true,zipfian,cleanup,4.3082955428571425E7
1,1000000,10,1000000,28,infinispan-jnvm,workloada_run,true,zipfian,update,38335.513297867015
1,1000000,10,1000000,28,infinispan-jnvm,workloada_run,true,zipfian,transaction,1699045375
1,1000000,10,1000000,2,infinispan-jnvm,workloada_run,true,zipfian,runtime,8925
1,1000000,10,1000000,2,infinispan-jnvm,workloada_run,true,zipfian,throughput,112044.81792717087
1,1000000,10,1000000,2,infinispan-jnvm,workloada_run,true,zipfian,total_gc_time_%,25.400560224089634
1,1000000,10,1000000,2,infinispan-jnvm,workloada_run,true,zipfian,read,3285.3407295885577
1,1000000,10,1000000,2,infinispan-jnvm,workloada_run,true,zipfian,init,5.86899456E9
1,1000000,10,1000000,2,infinispan-jnvm,workloada_run,true,zipfian,cleanup,2.311892E7
1,1000000,10,1000000,2,infinispan-jnvm,workloada_run,true,zipfian,update,3910.34733763159
1,1000000,10,1000000,2,infinispan-jnvm,workloada_run,true,zipfian,transaction,3003416575
1,1000000,10,1000000,32,infinispan-jnvm,workloada_run,true,zipfian,runtime,7634
1,1000000,10,1000000,32,infinispan-jnvm,workloada_run,true,zipfian,throughput,130992.92638197537
1,1000000,10,1000000,32,infinispan-jnvm,workloada_run,true,zipfian,total_gc_time_%,29.827089337175792
1,1000000,10,1000000,32,infinispan-jnvm,workloada_run,true,zipfian,read,35309.86208773833
1,1000000,10,1000000,32,infinispan-jnvm,workloada_run,true,zipfian,init,5.842987008E9
1,1000000,10,1000000,32,infinispan-jnvm,workloada_run,true,zipfian,cleanup,5.260193E7
1,1000000,10,1000000,32,infinispan-jnvm,workloada_run,true,zipfian,update,38799.167989000314
1,1000000,10,1000000,32,infinispan-jnvm,workloada_run,true,zipfian,transaction,1616699391
1,1000000,10,1000000,36,infinispan-jnvm,workloada_run,true,zipfian,runtime,7828
1,1000000,10,1000000,36,infinispan-jnvm,workloada_run,true,zipfian,throughput,127746.55084312723
1,1000000,10,1000000,36,infinispan-jnvm,workloada_run,true,zipfian,total_gc_time_%,32.00051098620337
1,1000000,10,1000000,36,infinispan-jnvm,workloada_run,true,zipfian,read,41146.86120582936
1,1000000,10,1000000,36,infinispan-jnvm,workloada_run,true,zipfian,init,5.795496846222222E9
1,1000000,10,1000000,36,infinispan-jnvm,workloada_run,true,zipfian,cleanup,1.3480787644444445E8
1,1000000,10,1000000,36,infinispan-jnvm,workloada_run,true,zipfian,update,47266.64278499697
1,1000000,10,1000000,36,infinispan-jnvm,workloada_run,true,zipfian,transaction,1846034431
1,1000000,10,1000000,40,infinispan-jnvm,workloada_run,true,zipfian,runtime,8157
1,1000000,10,1000000,40,infinispan-jnvm,workloada_run,true,zipfian,throughput,122594.09096481549
1,1000000,10,1000000,40,infinispan-jnvm,workloada_run,true,zipfian,total_gc_time_%,33.73789383351723
1,1000000,10,1000000,40,infinispan-jnvm,workloada_run,true,zipfian,read,57164.35837531776
1,1000000,10,1000000,40,infinispan-jnvm,workloada_run,true,zipfian,init,6.05298688E9
1,1000000,10,1000000,40,infinispan-jnvm,workloada_run,true,zipfian,cleanup,3.74917848E7
1,1000000,10,1000000,40,infinispan-jnvm,workloada_run,true,zipfian,update,61005.610838118206
1,1000000,10,1000000,40,infinispan-jnvm,workloada_run,true,zipfian,transaction,1943396351
1,1000000,10,1000000,4,infinispan-jnvm,workloada_run,true,zipfian,runtime,8024
1,1000000,10,1000000,4,infinispan-jnvm,workloada_run,true,zipfian,throughput,124626.12163509472
1,1000000,10,1000000,4,infinispan-jnvm,workloada_run,true,zipfian,total_gc_time_%,29.08773678963111
1,1000000,10,1000000,4,infinispan-jnvm,workloada_run,true,zipfian,read,5033.168583173736
1,1000000,10,1000000,4,infinispan-jnvm,workloada_run,true,zipfian,init,5.92617472E9
1,1000000,10,1000000,4,infinispan-jnvm,workloada_run,true,zipfian,cleanup,2.7708024E7
1,1000000,10,1000000,4,infinispan-jnvm,workloada_run,true,zipfian,update,4749.771716038241
1,1000000,10,1000000,4,infinispan-jnvm,workloada_run,true,zipfian,transaction,2017853439
1,1000000,10,1000000,8,infinispan-jnvm,workloada_run,true,zipfian,runtime,7596
1,1000000,10,1000000,8,infinispan-jnvm,workloada_run,true,zipfian,throughput,131648.23591363875
1,1000000,10,1000000,8,infinispan-jnvm,workloada_run,true,zipfian,total_gc_time_%,30.042127435492365
1,1000000,10,1000000,8,infinispan-jnvm,workloada_run,true,zipfian,read,7104.808356432317
1,1000000,10,1000000,8,infinispan-jnvm,workloada_run,true,zipfian,init,5.877026816E9
1,1000000,10,1000000,8,infinispan-jnvm,workloada_run,true,zipfian,cleanup,7.8396048E7
1,1000000,10,1000000,8,infinispan-jnvm,workloada_run,true,zipfian,update,8302.736754417194
1,1000000,10,1000000,8,infinispan-jnvm,workloada_run,true,zipfian,transaction,1598038015
1,1000000,10,1000000,12,infinispan-jnvm,workloadc_run,true,zipfian,runtime,7078
1,1000000,10,1000000,12,infinispan-jnvm,workloadc_run,true,zipfian,throughput,141282.84826222097
1,1000000,10,1000000,12,infinispan-jnvm,workloadc_run,true,zipfian,total_gc_time_%,32.19836111896016
1,1000000,10,1000000,12,infinispan-jnvm,workloadc_run,true,zipfian,read,10966.724747
1,1000000,10,1000000,12,infinispan-jnvm,workloadc_run,true,zipfian,init,5.760212992E9
1,1000000,10,1000000,12,infinispan-jnvm,workloadc_run,true,zipfian,cleanup,1.0895704666666667E8
1,1000000,10,1000000,12,infinispan-jnvm,workloadc_run,true,zipfian,transaction,1206337535
1,1000000,10,1000000,16,infinispan-jnvm,workloadc_run,true,zipfian,runtime,7283
1,1000000,10,1000000,16,infinispan-jnvm,workloadc_run,true,zipfian,throughput,137306.05519703418
1,1000000,10,1000000,16,infinispan-jnvm,workloadc_run,true,zipfian,total_gc_time_%,31.841274200192228
1,1000000,10,1000000,16,infinispan-jnvm,workloadc_run,true,zipfian,read,17045.887229
1,1000000,10,1000000,16,infinispan-jnvm,workloadc_run,true,zipfian,init,5.907429376E9
1,1000000,10,1000000,16,infinispan-jnvm,workloadc_run,true,zipfian,cleanup,2.9526409E7
1,1000000,10,1000000,16,infinispan-jnvm,workloadc_run,true,zipfian,transaction,1259986943
1,1000000,10,30000000,1,infinispan-jnvm,workloadc_run,true,zipfian,runtime,66445
1,1000000,10,30000000,1,infinispan-jnvm,workloadc_run,true,zipfian,throughput,451501.2416284145
1,1000000,10,30000000,1,infinispan-jnvm,workloadc_run,true,zipfian,total_gc_time_%,3.637595003386259
1,1000000,10,30000000,1,infinispan-jnvm,workloadc_run,true,zipfian,read,1413.1565040333332
1,1000000,10,30000000,1,infinispan-jnvm,workloadc_run,true,zipfian,init,5.984043008E9
1,1000000,10,30000000,1,infinispan-jnvm,workloadc_run,true,zipfian,cleanup,7401008.0
1,1000000,10,30000000,1,infinispan-jnvm,workloadc_run,true,zipfian,transaction,60401385471
1,1000000,10,1000000,20,infinispan-jnvm,workloadc_run,true,zipfian,runtime,7201
1,1000000,10,1000000,20,infinispan-jnvm,workloadc_run,true,zipfian,throughput,138869.60144424386
1,1000000,10,1000000,20,infinispan-jnvm,workloadc_run,true,zipfian,total_gc_time_%,31.70393000972087
1,1000000,10,1000000,20,infinispan-jnvm,workloadc_run,true,zipfian,read,17289.690086
1,1000000,10,1000000,20,infinispan-jnvm,workloadc_run,true,zipfian,init,5.847015424E9
1,1000000,10,1000000,20,infinispan-jnvm,workloadc_run,true,zipfian,cleanup,1.847540216E8
1,1000000,10,1000000,20,infinispan-jnvm,workloadc_run,true,zipfian,transaction,1219821567
1,1000000,10,1000000,24,infinispan-jnvm,workloadc_run,true,zipfian,runtime,7418
1,1000000,10,1000000,24,infinispan-jnvm,workloadc_run,true,zipfian,throughput,134807.22566729577
1,1000000,10,1000000,24,infinispan-jnvm,workloadc_run,true,zipfian,total_gc_time_%,31.019142626044754
1,1000000,10,1000000,24,infinispan-jnvm,workloadc_run,true,zipfian,read,25698.567395
1,1000000,10,1000000,24,infinispan-jnvm,workloadc_run,true,zipfian,init,5.958640981333333E9
1,1000000,10,1000000,24,infinispan-jnvm,workloadc_run,true,zipfian,cleanup,6.6878942666666664E7
1,1000000,10,1000000,24,infinispan-jnvm,workloadc_run,true,zipfian,transaction,1281613823
1,1000000,10,1000000,28,infinispan-jnvm,workloadc_run,true,zipfian,runtime,7486
1,1000000,10,1000000,28,infinispan-jnvm,workloadc_run,true,zipfian,throughput,133582.6876836762
1,1000000,10,1000000,28,infinispan-jnvm,workloadc_run,true,zipfian,total_gc_time_%,31.098049692759815
1,1000000,10,1000000,28,infinispan-jnvm,workloadc_run,true,zipfian,read,31944.006367
1,1000000,10,1000000,28,infinispan-jnvm,workloadc_run,true,zipfian,init,5.969845101714286E9
1,1000000,10,1000000,28,infinispan-jnvm,workloadc_run,true,zipfian,cleanup,8.852718285714285E7
1,1000000,10,1000000,28,infinispan-jnvm,workloadc_run,true,zipfian,transaction,1356783615
1,1000000,10,1000000,2,infinispan-jnvm,workloadc_run,true,zipfian,runtime,8142
1,1000000,10,1000000,2,infinispan-jnvm,workloadc_run,true,zipfian,throughput,122819.94595922378
1,1000000,10,1000000,2,infinispan-jnvm,workloadc_run,true,zipfian,total_gc_time_%,27.388847948906903
1,1000000,10,1000000,2,infinispan-jnvm,workloadc_run,true,zipfian,read,3262.034218
1,1000000,10,1000000,2,infinispan-jnvm,workloadc_run,true,zipfian,init,5.93330176E9
1,1000000,10,1000000,2,infinispan-jnvm,workloadc_run,true,zipfian,cleanup,6453328.0
1,1000000,10,1000000,2,infinispan-jnvm,workloadc_run,true,zipfian,transaction,2159017983
1,1000000,10,1000000,32,infinispan-jnvm,workloadc_run,true,zipfian,runtime,7439
1,1000000,10,1000000,32,infinispan-jnvm,workloadc_run,true,zipfian,throughput,134426.6702513779
1,1000000,10,1000000,32,infinispan-jnvm,workloadc_run,true,zipfian,total_gc_time_%,31.33485683559618
1,1000000,10,1000000,32,infinispan-jnvm,workloadc_run,true,zipfian,read,32633.417019
1,1000000,10,1000000,32,infinispan-jnvm,workloadc_run,true,zipfian,init,5.947967488E9
1,1000000,10,1000000,32,infinispan-jnvm,workloadc_run,true,zipfian,cleanup,8.7812422E7
1,1000000,10,1000000,32,infinispan-jnvm,workloadc_run,true,zipfian,transaction,1331634175
1,1000000,10,1000000,36,infinispan-jnvm,workloadc_run,true,zipfian,runtime,7315
1,1000000,10,1000000,36,infinispan-jnvm,workloadc_run,true,zipfian,throughput,136705.3998632946
1,1000000,10,1000000,36,infinispan-jnvm,workloadc_run,true,zipfian,total_gc_time_%,31.510594668489407
1,1000000,10,1000000,36,infinispan-jnvm,workloadc_run,true,zipfian,read,28743.400916
1,1000000,10,1000000,36,infinispan-jnvm,workloadc_run,true,zipfian,init,5.894688312888889E9
1,1000000,10,1000000,36,infinispan-jnvm,workloadc_run,true,zipfian,cleanup,2.556633982222222E8
1,1000000,10,1000000,36,infinispan-jnvm,workloadc_run,true,zipfian,transaction,1222385663
1,1000000,10,1000000,40,infinispan-jnvm,workloadc_run,true,zipfian,runtime,7460
1,1000000,10,1000000,40,infinispan-jnvm,workloadc_run,true,zipfian,throughput,134048.25737265416
1,1000000,10,1000000,40,infinispan-jnvm,workloadc_run,true,zipfian,total_gc_time_%,29.664879356568363
1,1000000,10,1000000,40,infinispan-jnvm,workloadc_run,true,zipfian,read,48923.805141
1,1000000,10,1000000,40,infinispan-jnvm,workloadc_run,true,zipfian,init,5.8023624704E9
1,1000000,10,1000000,40,infinispan-jnvm,workloadc_run,true,zipfian,cleanup,1.01367552E8
1,1000000,10,1000000,40,infinispan-jnvm,workloadc_run,true,zipfian,transaction,1413234687
1,1000000,10,1000000,4,infinispan-jnvm,workloadc_run,true,zipfian,runtime,7527
1,1000000,10,1000000,4,infinispan-jnvm,workloadc_run,true,zipfian,throughput,132855.05513484788
1,1000000,10,1000000,4,infinispan-jnvm,workloadc_run,true,zipfian,total_gc_time_%,30.86222930782516
1,1000000,10,1000000,4,infinispan-jnvm,workloadc_run,true,zipfian,read,4245.27748
1,1000000,10,1000000,4,infinispan-jnvm,workloadc_run,true,zipfian,init,5.959524352E9
1,1000000,10,1000000,4,infinispan-jnvm,workloadc_run,true,zipfian,cleanup,6336816.0
1,1000000,10,1000000,4,infinispan-jnvm,workloadc_run,true,zipfian,transaction,1510678527
1,1000000,10,1000000,8,infinispan-jnvm,workloadc_run,true,zipfian,runtime,7112
1,1000000,10,1000000,8,infinispan-jnvm,workloadc_run,true,zipfian,throughput,140607.424071991
1,1000000,10,1000000,8,infinispan-jnvm,workloadc_run,true,zipfian,total_gc_time_%,31.805399325084366
1,1000000,10,1000000,8,infinispan-jnvm,workloadc_run,true,zipfian,read,6681.440505
1,1000000,10,1000000,8,infinispan-jnvm,workloadc_run,true,zipfian,init,5.89965312E9
1,1000000,10,1000000,8,infinispan-jnvm,workloadc_run,true,zipfian,cleanup,2.2679302E7
1,1000000,10,1000000,8,infinispan-jnvm,workloadc_run,true,zipfian,transaction,1110859775
100000,1000000,10,10000000,1,infinispan,workloada_load,true,zipfian,runtime,66968
100000,1000000,10,10000000,1,infinispan,workloada_load,true,zipfian,throughput,14932.505077051726
100000,1000000,10,10000000,1,infinispan,workloada_load,true,zipfian,total_gc_time_%,2.448930832636483
100000,1000000,10,10000000,1,infinispan,workloada_load,true,zipfian,init,6.85676544E8
100000,1000000,10,10000000,1,infinispan,workloada_load,true,zipfian,load,66164883455
100000,1000000,10,10000000,1,infinispan,workloada_load,true,zipfian,cleanup,6.8165888E7
100000,1000000,10,10000000,1,infinispan,workloada_load,true,zipfian,insert,57479.962187
100000,1000000,10,10000000,1,infinispan,workloada_load,true,zipfian,runtime,66972
100000,1000000,10,10000000,1,infinispan,workloada_load,true,zipfian,throughput,14931.613211491369
100000,1000000,10,10000000,1,infinispan,workloada_load,true,zipfian,total_gc_time_%,2.4711819865018216
100000,1000000,10,10000000,1,infinispan,workloada_load,true,zipfian,init,6.38343168E8
100000,1000000,10,10000000,1,infinispan,workloada_load,true,zipfian,load,66220720127
100000,1000000,10,10000000,1,infinispan,workloada_load,true,zipfian,cleanup,6.133312E7
100000,1000000,10,10000000,1,infinispan,workloada_load,true,zipfian,insert,57173.47083
100000,1000000,10,10000000,1,infinispan,workloada_load,true,zipfian,runtime,66782
100000,1000000,10,10000000,1,infinispan,workloada_load,true,zipfian,throughput,14974.094815968374
100000,1000000,10,10000000,1,infinispan,workloada_load,true,zipfian,total_gc_time_%,2.45275673085562
100000,1000000,10,10000000,1,infinispan,workloada_load,true,zipfian,init,6.5178624E8
100000,1000000,10,10000000,1,infinispan,workloada_load,true,zipfian,load,66013364223
100000,1000000,10,10000000,1,infinispan,workloada_load,true,zipfian,cleanup,6.6159232E7
100000,1000000,10,10000000,1,infinispan,workloada_load,true,zipfian,insert,57200.933538
100000,1000000,10,10000000,1,infinispan,workloada_load,true,zipfian,runtime,67119
100000,1000000,10,10000000,1,infinispan,workloada_load,true,zipfian,throughput,14898.91088961397
100000,1000000,10,10000000,1,infinispan,workloada_load,true,zipfian,total_gc_time_%,2.4225629106512314
100000,1000000,10,10000000,1,infinispan,workloada_load,true,zipfian,init,6.38793728E8
100000,1000000,10,10000000,1,infinispan,workloada_load,true,zipfian,load,66369617919
100000,1000000,10,10000000,1,infinispan,workloada_load,true,zipfian,cleanup,6.147392E7
100000,1000000,10,10000000,1,infinispan,workloada_load,true,zipfian,insert,57587.698682
100000,1000000,10,10000000,1,infinispan,workloada_load,true,zipfian,runtime,66737
100000,1000000,10,10000000,1,infinispan,workloada_load,true,zipfian,throughput,14984.191677779942
100000,1000000,10,10000000,1,infinispan,workloada_load,true,zipfian,total_gc_time_%,2.4454200818136864
100000,1000000,10,10000000,1,infinispan,workloada_load,true,zipfian,init,6.69779968E8
100000,1000000,10,10000000,1,infinispan,workloada_load,true,zipfian,load,65951236095
100000,1000000,10,10000000,1,infinispan,workloada_load,true,zipfian,cleanup,6.4193152E7
100000,1000000,10,10000000,1,infinispan,workloada_load,true,zipfian,insert,57083.460035
100000,1000000,10,10000000,1,infinispan,workloada_load,true,zipfian,runtime,66943
100000,1000000,10,10000000,1,infinispan,workloada_load,true,zipfian,throughput,14938.081651554307
100000,1000000,10,10000000,1,infinispan,workloada_load,true,zipfian,total_gc_time_%,2.503622484800502
100000,1000000,10,10000000,1,infinispan,workloada_load,true,zipfian,init,6.78930432E8
100000,1000000,10,10000000,1,infinispan,workloada_load,true,zipfian,load,66152562687
100000,1000000,10,10000000,1,infinispan,workloada_load,true,zipfian,cleanup,6.0875136E7
100000,1000000,10,10000000,1,infinispan,workloada_load,true,zipfian,insert,57340.857212
100000,1000000,10,10000000,1,infinispan,workloada_load,true,zipfian,runtime,66405
100000,1000000,10,10000000,1,infinispan,workloada_load,true,zipfian,throughput,15059.106994955198
100000,1000000,10,10000000,1,infinispan,workloada_load,true,zipfian,total_gc_time_%,2.4139748512913184
100000,1000000,10,10000000,1,infinispan,workloada_load,true,zipfian,init,6.52306432E8
100000,1000000,10,10000000,1,infinispan,workloada_load,true,zipfian,load,65639022591
100000,1000000,10,10000000,1,infinispan,workloada_load,true,zipfian,cleanup,6.4047232E7
100000,1000000,10,10000000,1,infinispan,workloada_load,true,zipfian,insert,56947.27674
100000,1000000,10,10000000,1,infinispan,workloada_load,true,zipfian,runtime,67404
100000,1000000,10,10000000,1,infinispan,workloada_load,true,zipfian,throughput,14835.91478250549
100000,1000000,10,10000000,1,infinispan,workloada_load,true,zipfian,total_gc_time_%,2.717939588155006
100000,1000000,10,10000000,1,infinispan,workloada_load,true,zipfian,init,6.57221632E8
100000,1000000,10,10000000,1,infinispan,workloada_load,true,zipfian,load,66638053375
100000,1000000,10,10000000,1,infinispan,workloada_load,true,zipfian,cleanup,5.468736E7
100000,1000000,10,10000000,1,infinispan,workloada_load,true,zipfian,insert,57702.243615
100000,1000000,10,10000000,1,infinispan,workloada_load,true,zipfian,runtime,66197
100000,1000000,10,10000000,1,infinispan,workloada_load,true,zipfian,throughput,15106.42476245147
100000,1000000,10,10000000,1,infinispan,workloada_load,true,zipfian,total_gc_time_%,2.504645225614454
100000,1000000,10,10000000,1,infinispan,workloada_load,true,zipfian,init,6.82600448E8
100000,1000000,10,10000000,1,infinispan,workloada_load,true,zipfian,load,65404665855
100000,1000000,10,10000000,1,infinispan,workloada_load,true,zipfian,cleanup,6.03872E7
100000,1000000,10,10000000,1,infinispan,workloada_load,true,zipfian,insert,56497.283924
100000,1000000,10,10000000,1,infinispan,workloada_load,true,zipfian,runtime,66918
100000,1000000,10,10000000,1,infinispan,workloada_load,true,zipfian,throughput,14943.662392779223
100000,1000000,10,10000000,1,infinispan,workloada_load,true,zipfian,total_gc_time_%,2.347649361905616
100000,1000000,10,10000000,1,infinispan,workloada_load,true,zipfian,init,6.49156608E8
100000,1000000,10,10000000,1,infinispan,workloada_load,true,zipfian,load,66143387647
100000,1000000,10,10000000,1,infinispan,workloada_load,true,zipfian,cleanup,6.6128256E7
100000,1000000,10,10000000,1,infinispan,workloada_load,true,zipfian,insert,57307.354894
100000,1000000,10,10000000,1,infinispan,workloada_load,true,zipfian,runtime,66823
100000,1000000,10,10000000,1,infinispan,workloada_load,true,zipfian,throughput,14964.907292399324
100000,1000000,10,10000000,1,infinispan,workloada_load,true,zipfian,total_gc_time_%,2.3554764078236534
100000,1000000,10,10000000,1,infinispan,workloada_load,true,zipfian,init,6.40919552E8
100000,1000000,10,10000000,1,infinispan,workloada_load,true,zipfian,load,66067103743
100000,1000000,10,10000000,1,infinispan,workloada_load,true,zipfian,cleanup,6.4319616E7
100000,1000000,10,10000000,1,infinispan,workloada_load,true,zipfian,insert,57147.971882
100000,1000000,10,10000000,1,infinispan,workloada_load,true,zipfian,runtime,66725
100000,1000000,10,10000000,1,infinispan,workloada_load,true,zipfian,throughput,14986.886474334957
100000,1000000,10,10000000,1,infinispan,workloada_load,true,zipfian,total_gc_time_%,2.4698388909704008
100000,1000000,10,10000000,1,infinispan,workloada_load,true,zipfian,init,6.8410368E8
100000,1000000,10,10000000,1,infinispan,workloada_load,true,zipfian,load,65926332415
100000,1000000,10,10000000,1,infinispan,workloada_load,true,zipfian,cleanup,6.3703424E7
100000,1000000,10,10000000,1,infinispan,workloada_load,true,zipfian,insert,57280.586916
1000000,1000000,10,1000000,12,infinispan,insertw_run,true,zipfian,runtime,45518
1000000,1000000,10,1000000,12,infinispan,insertw_run,true,zipfian,throughput,21969.3308141834
1000000,1000000,10,1000000,12,infinispan,insertw_run,true,zipfian,total_gc_time_%,10.896788083834966
1000000,1000000,10,1000000,12,infinispan,insertw_run,true,zipfian,init,3.9157497856E10
1000000,1000000,10,1000000,12,infinispan,insertw_run,true,zipfian,cleanup,4.874868053333333E8
1000000,1000000,10,1000000,12,infinispan,insertw_run,true,zipfian,insert,22755.08472
1000000,1000000,10,1000000,12,infinispan,insertw_run,true,zipfian,transaction,5707628543
1000000,1000000,10,1000000,16,infinispan,insertw_run,true,zipfian,runtime,44846
1000000,1000000,10,1000000,16,infinispan,insertw_run,true,zipfian,throughput,22298.53275654462
1000000,1000000,10,1000000,16,infinispan,insertw_run,true,zipfian,total_gc_time_%,11.035543861213933
1000000,1000000,10,1000000,16,infinispan,insertw_run,true,zipfian,init,3.8189350912E10
1000000,1000000,10,1000000,16,infinispan,insertw_run,true,zipfian,cleanup,6.17932736E8
1000000,1000000,10,1000000,16,infinispan,insertw_run,true,zipfian,insert,31039.700185
1000000,1000000,10,1000000,16,infinispan,insertw_run,true,zipfian,transaction,5897814015
1000000,1000000,10,1000000,1,infinispan,insertw_run,true,zipfian,runtime,54999
1000000,1000000,10,1000000,1,infinispan,insertw_run,true,zipfian,throughput,18182.148766341204
1000000,1000000,10,1000000,1,infinispan,insertw_run,true,zipfian,total_gc_time_%,9.207440135275187
1000000,1000000,10,1000000,1,infinispan,insertw_run,true,zipfian,init,4.0642412544E10
1000000,1000000,10,1000000,1,infinispan,insertw_run,true,zipfian,cleanup,4.12212224E8
1000000,1000000,10,1000000,1,infinispan,insertw_run,true,zipfian,insert,2711.944549
1000000,1000000,10,1000000,1,infinispan,insertw_run,true,zipfian,transaction,13795655679
1000000,1000000,10,1000000,20,infinispan,insertw_run,true,zipfian,runtime,46731
1000000,1000000,10,1000000,20,infinispan,insertw_run,true,zipfian,throughput,21399.071280306434
1000000,1000000,10,1000000,20,infinispan,insertw_run,true,zipfian,total_gc_time_%,11.148916137039652
1000000,1000000,10,1000000,20,infinispan,insertw_run,true,zipfian,init,3.98379712512E10
1000000,1000000,10,1000000,20,infinispan,insertw_run,true,zipfian,cleanup,7.198969856E8
1000000,1000000,10,1000000,20,infinispan,insertw_run,true,zipfian,insert,41714.476926
1000000,1000000,10,1000000,20,infinispan,insertw_run,true,zipfian,transaction,6017843199
1000000,1000000,10,1000000,24,infinispan,insertw_run,true,zipfian,runtime,46591
1000000,1000000,10,1000000,24,infinispan,insertw_run,true,zipfian,throughput,21463.372754394626
1000000,1000000,10,1000000,24,infinispan,insertw_run,true,zipfian,total_gc_time_%,10.978515163872851
1000000,1000000,10,1000000,24,infinispan,insertw_run,true,zipfian,init,3.9749375317333336E10
1000000,1000000,10,1000000,24,infinispan,insertw_run,true,zipfian,cleanup,6.920393386666666E8
1000000,1000000,10,1000000,24,infinispan,insertw_run,true,zipfian,insert,62904.281144
1000000,1000000,10,1000000,24,infinispan,insertw_run,true,zipfian,transaction,5988155391
1000000,1000000,10,1000000,28,infinispan,insertw_run,true,zipfian,runtime,46071
1000000,1000000,10,1000000,28,infinispan,insertw_run,true,zipfian,throughput,21705.62826941026
1000000,1000000,10,1000000,28,infinispan,insertw_run,true,zipfian,total_gc_time_%,10.943977773436654
1000000,1000000,10,1000000,28,infinispan,insertw_run,true,zipfian,init,3.900175623314286E10
1000000,1000000,10,1000000,28,infinispan,insertw_run,true,zipfian,cleanup,6.34288896E8
1000000,1000000,10,1000000,28,infinispan,insertw_run,true,zipfian,insert,68840.678197
1000000,1000000,10,1000000,28,infinispan,insertw_run,true,zipfian,transaction,6252101631
1000000,1000000,10,1000000,2,infinispan,insertw_run,true,zipfian,runtime,49590
1000000,1000000,10,1000000,2,infinispan,insertw_run,true,zipfian,throughput,20165.35591853196
1000000,1000000,10,1000000,2,infinispan,insertw_run,true,zipfian,total_gc_time_%,10.417422867513611
1000000,1000000,10,1000000,2,infinispan,insertw_run,true,zipfian,init,3.9673397248E10
1000000,1000000,10,1000000,2,infinispan,insertw_run,true,zipfian,cleanup,6.20450304E8
1000000,1000000,10,1000000,2,infinispan,insertw_run,true,zipfian,insert,4122.612905
1000000,1000000,10,1000000,2,infinispan,insertw_run,true,zipfian,transaction,9261416447
1000000,1000000,10,1000000,32,infinispan,insertw_run,true,zipfian,runtime,46265
1000000,1000000,10,1000000,32,infinispan,insertw_run,true,zipfian,throughput,21614.611477358696
1000000,1000000,10,1000000,32,infinispan,insertw_run,true,zipfian,total_gc_time_%,10.744623365395007
1000000,1000000,10,1000000,32,infinispan,insertw_run,true,zipfian,init,3.9107641344E10
1000000,1000000,10,1000000,32,infinispan,insertw_run,true,zipfian,cleanup,5.39821216E8
1000000,1000000,10,1000000,32,infinispan,insertw_run,true,zipfian,insert,85806.008322
1000000,1000000,10,1000000,32,infinispan,insertw_run,true,zipfian,transaction,6371966975
1000000,1000000,10,1000000,36,infinispan,insertw_run,true,zipfian,runtime,46939
1000000,1000000,10,1000000,36,infinispan,insertw_run,true,zipfian,throughput,21304.245936215088
1000000,1000000,10,1000000,36,infinispan,insertw_run,true,zipfian,total_gc_time_%,10.98659962930612
1000000,1000000,10,1000000,36,infinispan,insertw_run,true,zipfian,init,3.954626468977778E10
1000000,1000000,10,1000000,36,infinispan,insertw_run,true,zipfian,cleanup,7.600711111111112E8
1000000,1000000,10,1000000,36,infinispan,insertw_run,true,zipfian,insert,123898.00519
1000000,1000000,10,1000000,36,infinispan,insertw_run,true,zipfian,transaction,6437404671
1000000,1000000,10,1000000,40,infinispan,insertw_run,true,zipfian,runtime,47180
1000000,1000000,10,1000000,40,infinispan,insertw_run,true,zipfian,throughput,21195.4217888936
1000000,1000000,10,1000000,40,infinispan,insertw_run,true,zipfian,total_gc_time_%,11.05765154726579
1000000,1000000,10,1000000,40,infinispan,insertw_run,true,zipfian,init,3.97483638784E10
1000000,1000000,10,1000000,40,infinispan,insertw_run,true,zipfian,cleanup,7.855814656E8
1000000,1000000,10,1000000,40,infinispan,insertw_run,true,zipfian,insert,115132.398369
1000000,1000000,10,1000000,40,infinispan,insertw_run,true,zipfian,transaction,6327500799
1000000,1000000,10,1000000,4,infinispan,insertw_run,true,zipfian,runtime,46511
1000000,1000000,10,1000000,4,infinispan,insertw_run,true,zipfian,throughput,21500.29025391843
1000000,1000000,10,1000000,4,infinispan,insertw_run,true,zipfian,total_gc_time_%,11.05114919051407
