#cachesize,recordcount,fieldcount,threads,value
1000000,10000000,10,1,23656.24512
100000,1000000,10,1,22453.258624
10000,100000,10,1,16199.30816
1000,10000,10,1,17040.243968
200000,2000000,10,1,25856.480768
500000,5000000,10,1,25271.9659776
