#cachesize,recordcount,fieldcount,threads,value
1,10000000,10,1,8.05306368E8
1,1000000,10,1,8.05306368E8
1,100000,10,1,8.05306368E8
1,10000,10,1,8.05306368E8
1,2000000,10,1,8.05306368E8
1,5000000,10,1,8.05306368E8
