#cachesize,recordcount,fieldcount,threads,value
1000000,10000000,10,1,466505
100000,1000000,10,1,104518
10000,100000,10,1,92703
1000,10000,10,1,96480
200000,2000000,10,1,111080
500000,5000000,10,1,219827
