#cachesize,recordcount,fieldcount,threads,value
1000000,10000000,10,1,21435.9974705523
100000,1000000,10,1,28703.189881168793
10000,100000,10,1,32361.412252030677
1000,10000,10,1,31094.52736318408
200000,2000000,10,1,27007.56211739287
500000,5000000,10,1,22745.1586929722
