#cachesize,recordcount,fieldcount,threads,value
1000000,10000000,10,1,8.05306368E8
100000,1000000,10,1,8.05306368E8
10000,100000,10,1,8.05306368E8
1000,10000,10,1,8.05306368E8
200000,2000000,10,1,8.05306368E8
500000,5000000,10,1,8.05306368E8
