#cachesize,recordcount,fieldcount,threads,value
1,10000000,10,1,16348.868732885338
1,1000000,10,1,14815.441143639047
1,100000,10,1,12733.612098055479
1,10000,10,1,11491.846627615241
1,2000000,10,1,17451.91849080761
1,5000000,10,1,16077.35426689653
