#cachesize,recordcount,fieldcount,threads,value
1,10000000,10,1,5.1539607552E10
1,1000000,10,1,3.221225472E9
1,100000,10,1,8.05306368E8
1,10000,10,1,8.05306368E8
1,2000000,10,1,6.442450944E9
1,5000000,10,1,1.2884901888E10
