#cachesize,recordcount,fieldcount,threads,value
1000000,10000000,10,1,440866
100000,1000000,10,1,94547
10000,100000,10,1,85357
1000,10000,10,1,87501
200000,2000000,10,1,112321
500000,5000000,10,1,218660
