#cachesize,recordcount,fieldcount,threads,value
1,10000000,10,1,35037.56026460366
1,1000000,10,1,32861.22703821761
1,100000,10,1,19723.865877712033
1,10000,10,1,4948.045522018802
1,2000000,10,1,30783.912327417693
1,5000000,10,1,36013.97342168762
