#cachesize,recordcount,fieldcount,threads,value
1000000,10000000,10,1,755874
100000,1000000,10,1,69923
10000,100000,10,1,8525
1000,10000,10,1,1966
200000,2000000,10,1,149483
500000,5000000,10,1,367335
