#cachesize,recordcount,fieldcount,threads,value
1000000,10000000,10,1,14104.471822791416
100000,1000000,10,1,17335.629341130516
10000,100000,10,1,18803.472374565168
1000,10000,10,1,18052.605291820364
200000,2000000,10,1,16778.7111712659
500000,5000000,10,1,15071.544622322162
