#cachesize,recordcount,fieldcount,threads,value
1,10000000,10,1,6291456.0
1,1000000,10,1,6291456.0
1,100000,10,1,2.5165824E7
1,10000,10,1,1.2582912E7
1,2000000,10,1,6291456.0
1,5000000,10,1,1.2582912E7
