#cachesize,recordcount,fieldcount,threads,value
1000000,10000000,10,1,10443.749171174068
100000,1000000,10,1,8301.989842330173
10000,100000,10,1,6929.880596229299
1000,10000,10,1,6867.163630698668
200000,2000000,10,1,8418.747017494488
500000,5000000,10,1,11390.835265183445
