#cachesize,recordcount,fieldcount,threads,value
1,10000000,10,1,14462.984498163109
1,1000000,10,1,13245.304942405946
1,100000,10,1,13093.580020565574
1,10000,10,1,12899.064760132353
1,2000000,10,1,13124.325732690499
1,5000000,10,1,12696.644115956107
