#cachesize,recordcount,fieldcount,threads,value
1000000,10000000,10,1,11807.8353408
100000,1000000,10,1,7303.448576
10000,100000,10,1,6714.722304
1000,10000,10,1,6686.373888
200000,2000000,10,1,9330.110464
500000,5000000,10,1,9426.173952
