#cachesize,recordcount,fieldcount,threads,value
1,10000000,10,1,13.944541006624647
1,1000000,10,1,1.5245727409325793
1,100000,10,1,0.9162697417899223
1,10000,10,1,0.883878479940722
1,2000000,10,1,2.1158221059207656
1,5000000,10,1,2.8644264843892255
