#cachesize,recordcount,fieldcount,threads,value
1,10000000,10,1,13152.786432
1,1000000,10,1,12841.938944
1,100000,10,1,12780.511232
1,10000,10,1,12780.310528
1,2000000,10,1,12903.931904
1,5000000,10,1,12652.4768256
