#cachesize,recordcount,fieldcount,threads,value
1,10000000,10,1,10966.132040910701
1,1000000,10,1,10938.569158671735
1,100000,10,1,10790.610304673792
1,10000,10,1,9005.300967759184
1,2000000,10,1,10511.444010503446
1,5000000,10,1,10399.087956730673
