#cachesize,recordcount,fieldcount,fieldlength,operationcount,threads,binding,workload,integrity,distribution,readonly,preload,memory,oop,filesystem,heapsize,hinitoccper,n_run,operation,value
1,1000000,10,100,3000000,1,jnvm-blackhole-offheap,workloada_run,true,zipfian,false,true,default,default,none,20GB,40,r5,runtime,16806
1,1000000,10,100,3000000,1,jnvm-blackhole-offheap,workloada_run,true,zipfian,false,true,default,default,none,20GB,40,r5,throughput,238010.23444008094
1,1000000,10,100,3000000,1,jnvm-blackhole-offheap,workloada_run,true,zipfian,false,true,default,default,none,20GB,40,r5,total_gc_time_%,0.8627870998452934
1,1000000,10,100,3000000,1,jnvm-blackhole-offheap,workloada_run,true,zipfian,false,true,default,default,none,20GB,40,r5,load,13280280575
1,1000000,10,100,3000000,1,jnvm-blackhole-offheap,workloada_run,true,zipfian,false,true,default,default,none,20GB,40,r5,used_mem_mb_min,50
1,1000000,10,100,3000000,1,jnvm-blackhole-offheap,workloada_run,true,zipfian,false,true,default,default,none,20GB,40,r5,used_mem_mb_max,1354
1,1000000,10,100,3000000,1,jnvm-blackhole-offheap,workloada_run,true,zipfian,false,true,default,default,none,20GB,40,r5,main_gc_count,4
1,1000000,10,100,3000000,1,jnvm-blackhole-offheap,workloada_run,true,zipfian,false,true,default,default,none,20GB,40,r5,main_gc_time_ms,20
1,1000000,10,100,3000000,1,jnvm-blackhole-offheap,workloada_run,true,zipfian,false,true,default,default,none,20GB,40,r5,transaction,3437035519
1,1000000,10,100,3000000,1,jnvm-blackhole-offheap,workloada_run,true,zipfian,false,true,default,default,none,20GB,40,r5,load_gc_time_ms,125
1,1000000,10,100,3000000,1,jnvm-blackhole-offheap,workloada_run,true,zipfian,false,true,default,default,none,20GB,40,r5,read_ops,1500281
1,1000000,10,100,3000000,1,jnvm-blackhole-offheap,workloada_run,true,zipfian,false,true,default,default,none,20GB,40,r5,read_lat,19.44720489028389
1,1000000,10,100,3000000,1,jnvm-blackhole-offheap,workloada_run,true,zipfian,false,true,default,default,none,20GB,40,r5,init,5505
1,1000000,10,100,3000000,1,jnvm-blackhole-offheap,workloada_run,true,zipfian,false,true,default,default,none,20GB,40,r5,load_gc_count,20
1,1000000,10,100,3000000,1,jnvm-blackhole-offheap,workloada_run,true,zipfian,false,true,default,default,none,20GB,40,r5,cleanup,1875
1,1000000,10,100,3000000,1,jnvm-blackhole-offheap,workloada_run,true,zipfian,false,true,default,default,none,20GB,40,r5,insert_ops,1000000
1,1000000,10,100,3000000,1,jnvm-blackhole-offheap,workloada_run,true,zipfian,false,true,default,default,none,20GB,40,r5,insert_lat,20.153733
1,1000000,10,100,3000000,1,jnvm-blackhole-offheap,workloada_run,true,zipfian,false,true,default,default,none,20GB,40,r5,update_ops,1499719
1,1000000,10,100,3000000,1,jnvm-blackhole-offheap,workloada_run,true,zipfian,false,true,default,default,none,20GB,40,r5,update_lat,19.273321868963453
1,1000000,10,100,3000000,1,jnvm-blackhole-offheap,workloada_run,true,zipfian,false,true,default,default,none,20GB,40,r6,runtime,16612
1,1000000,10,100,3000000,1,jnvm-blackhole-offheap,workloada_run,true,zipfian,false,true,default,default,none,20GB,40,r6,throughput,240789.79051288226
1,1000000,10,100,3000000,1,jnvm-blackhole-offheap,workloada_run,true,zipfian,false,true,default,default,none,20GB,40,r6,total_gc_time_%,0.8487840115579101
1,1000000,10,100,3000000,1,jnvm-blackhole-offheap,workloada_run,true,zipfian,false,true,default,default,none,20GB,40,r6,load,13122207743
1,1000000,10,100,3000000,1,jnvm-blackhole-offheap,workloada_run,true,zipfian,false,true,default,default,none,20GB,40,r6,used_mem_mb_min,52
1,1000000,10,100,3000000,1,jnvm-blackhole-offheap,workloada_run,true,zipfian,false,true,default,default,none,20GB,40,r6,used_mem_mb_max,1360
1,1000000,10,100,3000000,1,jnvm-blackhole-offheap,workloada_run,true,zipfian,false,true,default,default,none,20GB,40,r6,main_gc_count,4
1,1000000,10,100,3000000,1,jnvm-blackhole-offheap,workloada_run,true,zipfian,false,true,default,default,none,20GB,40,r6,main_gc_time_ms,19
1,1000000,10,100,3000000,1,jnvm-blackhole-offheap,workloada_run,true,zipfian,false,true,default,default,none,20GB,40,r6,transaction,3399090175
1,1000000,10,100,3000000,1,jnvm-blackhole-offheap,workloada_run,true,zipfian,false,true,default,default,none,20GB,40,r6,load_gc_time_ms,122
1,1000000,10,100,3000000,1,jnvm-blackhole-offheap,workloada_run,true,zipfian,false,true,default,default,none,20GB,40,r6,read_ops,1499669
1,1000000,10,100,3000000,1,jnvm-blackhole-offheap,workloada_run,true,zipfian,false,true,default,default,none,20GB,40,r6,read_lat,19.473858564789964
1,1000000,10,100,3000000,1,jnvm-blackhole-offheap,workloada_run,true,zipfian,false,true,default,default,none,20GB,40,r6,init,5132
1,1000000,10,100,3000000,1,jnvm-blackhole-offheap,workloada_run,true,zipfian,false,true,default,default,none,20GB,40,r6,load_gc_count,20
1,1000000,10,100,3000000,1,jnvm-blackhole-offheap,workloada_run,true,zipfian,false,true,default,default,none,20GB,40,r6,cleanup,1871
1,1000000,10,100,3000000,1,jnvm-blackhole-offheap,workloada_run,true,zipfian,false,true,default,default,none,20GB,40,r6,insert_ops,1000000
1,1000000,10,100,3000000,1,jnvm-blackhole-offheap,workloada_run,true,zipfian,false,true,default,default,none,20GB,40,r6,insert_lat,20.699385
1,1000000,10,100,3000000,1,jnvm-blackhole-offheap,workloada_run,true,zipfian,false,true,default,default,none,20GB,40,r6,update_ops,1500331
1,1000000,10,100,3000000,1,jnvm-blackhole-offheap,workloada_run,true,zipfian,false,true,default,default,none,20GB,40,r6,update_lat,19.254567158846946
1,1000000,10,100,3000000,1,jnvm-blackhole,workloada_run,true,zipfian,false,true,default,default,none,20GB,40,r1,runtime,10521
